14.04.2020;18.43
09.04.2020;18.32
08.04.2020;20.57
07.04.2020;19.41
06.04.2020;17.54
03.04.2020;18.85
02.04.2020;14.6
01.04.2020;10.88
31.03.2020;15.11
30.03.2020;14.42
27.03.2020;17.82
26.03.2020;21.74
25.03.2020;21.75
24.03.2020;21.9
23.03.2020;18.95
20.03.2020;22.65
19.03.2020;21.08
18.03.2020;19.89
17.03.2020;25.52
16.03.2020;25.53
13.03.2020;29.8
12.03.2020;28.57
11.03.2020;32.38
10.03.2020;33.12
09.03.2020;32.88
06.03.2020;43.15
05.03.2020;48.84
04.03.2020;49.41
03.03.2020;49.79
02.03.2020;50.07
28.02.2020;48.86
27.02.2020;49.74
26.02.2020;52.51
25.02.2020;54.22
24.02.2020;55.89
21.02.2020;58.45
20.02.2020;59.94
19.02.2020;59.57
18.02.2020;57.2
17.02.2020;57.68
14.02.2020;57.22
13.02.2020;56.19
12.02.2020;55.39
11.02.2020;53.85
10.02.2020;53.04
07.02.2020;54.18
06.02.2020;55.78
05.02.2020;55.96
04.02.2020;54.5
03.02.2020;54.6
31.01.2020;58.37
30.01.2020;56.22
29.01.2020;57.96
28.01.2020;57.87
27.01.2020;57.04
24.01.2020;57.84
23.01.2020;59.76
22.01.2020;60.61
21.01.2020;62.16
20.01.2020;63.13
17.01.2020;62.55
16.01.2020;63.13
15.01.2020;61.79
14.01.2020;62.95
13.01.2020;62.64
10.01.2020;65.27
09.01.2020;65.08
08.01.2020;65.81
07.01.2020;67.24
06.01.2020;68.75
03.01.2020;67.58
02.01.2020;65.55
01.01.2020;66.27
31.12.2019;66.27
30.12.2019;66.8
27.12.2019;67.41
26.12.2019;68.76
24.12.2019;68.76
23.12.2019;66.99
20.12.2019;68.16
19.12.2019;69.2
18.12.2019;68.62
17.12.2019;68.49
16.12.2019;67.54
13.12.2019;67.84
12.12.2019;67.07
11.12.2019;65.77
10.12.2019;66.97
09.12.2019;66.84
06.12.2019;66.9
05.12.2019;66.07
04.12.2019;65.65
03.12.2019;63.35
02.12.2019;63.6
29.11.2019;65.15
28.11.2019;65.33
27.11.2019;65.48
26.11.2019;64.87
25.11.2019;64.72
22.11.2019;65.88
21.11.2019;66.04
20.11.2019;64.85
19.11.2019;63
18.11.2019;63.67
15.11.2019;64.17
14.11.2019;63.31
13.11.2019;63.12
12.11.2019;63.04
11.11.2019;63.43
08.11.2019;62.85
07.11.2019;63.45
06.11.2019;62.96
05.11.2019;63.57
04.11.2019;63.37
01.11.2019;61.02
31.10.2019;60.15
30.10.2019;60.07
29.10.2019;60.9
28.10.2019;60.24
25.10.2019;61.91
24.10.2019;60.66
23.10.2019;59.47
22.10.2019;59.45
21.10.2019;57.9
18.10.2019;58.91
17.10.2019;58.3
16.10.2019;58.25
15.10.2019;58.14
14.10.2019;57.76
11.10.2019;59.54
10.10.2019;58.03
09.10.2019;58.65
08.10.2019;57.09
07.10.2019;58.41
04.10.2019;58.08
03.10.2019;56.96
02.10.2019;56.87
01.10.2019;59.01
30.09.2019;59.94
27.09.2019;61.43
26.09.2019;61.03
25.09.2019;61.36
24.09.2019;63.73
23.09.2019;64.26
20.09.2019;64.83
19.09.2019;63.85
18.09.2019;63.89
17.09.2019;65.19
16.09.2019;68.02
13.09.2019;60.85
12.09.2019;60.36
11.09.2019;62.62
10.09.2019;64.27
09.09.2019;63.59
06.09.2019;60.88
05.09.2019;62.3
04.09.2019;60.43
03.09.2019;57.68
02.09.2019;59.6
30.08.2019;62.09
29.08.2019;61.64
28.08.2019;61.47
27.08.2019;59.49
26.08.2019;59.69
23.08.2019;59.69
22.08.2019;60.86
21.08.2019;61.65
20.08.2019;60.08
19.08.2019;60.74
16.08.2019;59.4
15.08.2019;57.77
14.08.2019;58.26
13.08.2019;61.3
12.08.2019;58.53
09.08.2019;58.77
08.08.2019;57.69
07.08.2019;56.38
06.08.2019;59.98
05.08.2019;60.67
02.08.2019;62.47
01.08.2019;64.2
31.07.2019;64.89
30.07.2019;63.7
29.07.2019;63.39
26.07.2019;63.46
25.07.2019;63.82
24.07.2019;63.88
23.07.2019;62.33
22.07.2019;61.91
19.07.2019;60.89
18.07.2019;60.45
17.07.2019;63.42
16.07.2019;65.37
15.07.2019;66.26
12.07.2019;65.9
11.07.2019;66.89
